RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12
89783,72846,Lamar,AR,,Johnson County,11909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70300,68400,67500,67100,67200,67700,68800,70400,72400,74700,77000,78800,80000,80400,79900,78600,76600,74300,72200,70500,69100,68100,67400,67100,67100,67500,67900,67800,67400,67000,66800,66900,67400,68100,68800,69400,69400,69000,68200,67200,66100,65100,64600,64400,64100,63900,64300,65400,66600,68200,70000,72100,74700,77200,79700,82500,85800,88800,91300,93000,94000,93900,92500,90500,88400,86400,84600,82600,80400,78700,77400,76400,75800,75900,76400,77100,78000,79100,80100,80800,81500,82300,82600,82400,82100,81200,79900,78700,77100,74900,72900,71200,69800,68800,68300,68300,68500,68600,68800,69400,70300,71400,72800,73700,74500,75400,76000,76400,76700,77000,77400,77400,76900,76500,76000,75700,75600,75400,75200,75300,75600,76100,77000,77900,78600,79400,80400,81300,82200,83300,84500,85100,85300,85700,86000,86400,87600,88900,90500,93200,96400,97900,98300,99200,100700,102400,104400,106300,107800,108600
89671,72635,Gassville,AR,Mountain Home,Baxter County,11945,55100,55000,54900,54800,54700,54600,54500,54400,54300,54300,54300,54400,54400,54500,54600,54700,54900,55000,55200,55400,55700,56000,56300,56700,57100,57500,58000,58300,58600,58900,59300,59600,60000,60400,60700,61000,61400,61700,62000,62300,62500,62700,62800,62900,63100,63300,63500,63700,63900,64000,64200,64300,64300,64400,64400,64400,64400,64500,64600,64700,64800,64900,64900,64900,64800,64700,64600,64400,64300,64200,64200,64100,64100,64100,64000,63800,63700,63400,63200,63000,62800,62500,62300,62100,61900,61800,61900,62100,62600,63300,64100,65000,65900,66600,67300,68100,68900,69800,70600,71600,72600,73600,74600,75400,76400,77600,78900,80400,81700,82800,83600,84200,84700,84800,84900,84700,84600,84600,84900,85200,85900,86800,87800,88700,89500,90200,91200,92800,94800,96700,98100,98900,99600,100200,100700,101100,101500,101700,101900,101800,101100,99900,98100,96100,94300,93000,91600,90300,89300,88300,87300,86400,85600,85100,84700,84400,84300,84300,84100,84100,84400,84700,84800,85000,84900,84300,84400,85000,84800,84200,83900,83100,82800,82800,82600,82500,82700,82900,82800,83000,83000,82000,80900,80400,80100,80000,80000,79500,78700,78000,77800,77700,77900,79100,80700,81600,81400,81400,82100,82900,83600,84600,84900,84300,83400,82600,82200,82400,83000,83400,83600,83600,83900,84100,83700,83300,83300,83400,83800,84200,84300,83800,83000,82700,82600,82900,83100,83300,83600,84200,84400,84500,84600,84200,83700,83500,83400,83100,82500,81600,81200,81000,80800,80800,81000,80900,80500,80300,80700,81000,81200,81800,82500,82700,82700,82200,81700,81400,81400,81400,81300,82200,85100,88600,90800,91800,92200,92500,93300,94900,96500,97100,96700
89278,71964,Pearcy,AR,Hot Springs,Garland County,12064,72600,72800,73100,73300,73400,73700,73900,74100,74300,74700,75000,75300,75500,75800,76000,76300,76500,76800,77100,77300,77700,78100,78600,78900,79300,79700,80000,80400,80700,81100,81400,81700,82000,82400,82800,83200,83500,83700,83900,84200,84400,84600,84900,85000,85200,85500,85800,86000,86100,86100,86000,86000,85900,85700,85600,85400,85200,85100,85000,84900,84700,84500,84400,84300,84200,84200,84500,84800,85200,85700,86400,87200,88000,88800,89700,90600,91500,92400,93300,95000,97100,98500,99000,99800,100800,101900,103000,104000,104800,105500,106200,106800,107300,107800,108500,109000,109500,110100,110500,110800,110600,110000,108900,107300,105600,104500,104300,104500,105000,105700,106500,107900,110000,112900,116100,119500,122700,125500,127700,129200,130200,131100,132300,133600,134800,135800,136600,137000,137300,137700,138100,137900,137100,136100,135200,134100,132800,131700,130500,129200,127900,126800,126200,125700,125300,125300,125900,126300,126200,126100,126000,125700,125500,125500,125700,125500,125000,124600,124900,125300,125800,126800,128000,128700,129300,130700,130700,131900,135200,136800,134400,131800,129600,127000,125100,125000,124900,123800,123000,122900,123200,124200,125100,125200,124400,124400,125300,125700,125200,124600,124000,122500,120300,118600,119100,121300,123600,124200,124000,124700,126200,127100,127600,128300,129200,130200,130800,131100,132000,133100,133700,133500,133200,133400,133900,134000,133500,132700,131600,130700,130600,129700,127500,124900,123500,123400,124700,126800,128800,129400,128300,126700,126200,127000,128100,129800,131700,133000,133500,133900,134000,134400,135300,135800,135800,137000,139100,140700,142100,144000,145800,145100,142100,140400,141500,142200,141100,140500,140100,139000,136900,135200,133800,133400,133700,134800,136700,140300,144300,147400,149500,150900,151500
89717,72718,Cave Springs,AR,Fayetteville-Springdale-Rogers,Benton County,12108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205700,207100,208400,208800,208700,209600,211600,215000,217800,219600,220300,221100,221600,222900,224500,226100,227200,229000,231900,235000,236700,237700,237900,238100,238700,239400,239500,240100,241600,243900,247300,250100,250900,251100,251400,252200,252400,251800,250500,249300,248500,249500,251600,253900,255000,255900,255900,255100,253900,253900,255100,256100,257000,259300
89399,72132,Redfield,AR,Pine Bluff,Jefferson County,12207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108800,109900,110600,110100,107900,105100,102300,99500,95300,90700,88300,87300,86200,85400,85600,85900,85200,84300,85000,87200,88300,88900,89400,90200,90500,90300,89100,88200,88500,88900,88900,88600,87800,86300,84900,84200,83600,83500,83100,82200,82300,83400,83600,83300,83400,83100,82800,84100,85200,85400,85500,85500,85600,85600,84900,84200,83900,81800,80500,80800,81500,81200,83300,87500,91000,92500,94300,95900,96200,96900,97700,98200,98200,98200,97700,97300,97600,98600,99400,99600,99200,98600,98400,98600,100000,102100,102500,101000,99300,97600,99300,105200,110800,113900,116200,117200,118000,119500,121200,122500,123500,124200
89820,72937,Hackett,AR,Fort Smith,Sebastian County,12241,34600,35100,35500,36000,36600,37100,37700,38400,39100,39900,40700,41400,42100,42900,43800,44700,45600,46500,47600,48600,49700,50900,52000,53000,54000,54900,55700,56500,57300,58000,58700,59300,59900,60500,61100,61400,61700,61900,62100,62300,62400,62600,62800,62900,63100,63400,63600,63700,63700,63700,63700,63700,63700,63800,63900,64100,64300,64600,64800,64900,65000,65000,65100,65200,65400,65600,65800,66200,66600,67000,67400,67600,67900,68100,68300,68500,68800,69100,69500,70100,70900,71300,71200,70800,70300,70000,69900,70200,70800,71300,71400,71000,70400,70200,71000,72800,75300,77600,79100,79400,78900,78300,78100,78400,78900,79600,80100,80400,80500,80800,81700,83200,85200,87100,88500,89400,89800,89900,89800,89800,89700,89700,89600,89400,89300,89100,89200,89300,89600,89800,89900,89900,90000,90000,90100,90400,90800,91400,92000,92500,92800,93000,93300,93800,94500,94900,94900,94700,94500,94300,94200,93800,93400,93000,92700,92600,92500,92200,91900,91800,91700,91400,91200,90800,89700,88900,89200,89000,87600,86300,85900,86500,87400,87700,87900,89300,91000,92200,92000,91300,91100,91200,91000,90200,89100,88200,87500,87300,88700,90800,92200,92500,93500,94700,95100,94000,92100,90900,90300,89600,87700,85000,82500,80600,78600,77800,78200,78900,79700,80400,80300,79700,79600,80300,81900,83300,84400,84400,83400,82300,82700,83700,84700,85700,86400,86200,85600,87200,90300,91800,93000,96600,100200,101900,101000,99800,100400,102400,104100,105300,105800,105500,104500,103300,101600,100700,102100,103800,104500,104000,103700,102700,99900,97700,97900,97800,97000,97500,97300,96100,94600,94900,96500,97600,99200,102400,105300,106300,106500,107100,109500,111700,112000
89691,72662,Omaha,AR,Harrison,Boone County,12444,55700,55900,56100,56300,56500,56700,57000,57300,57700,58200,58500,59000,59400,59900,60300,60800,61200,61600,62100,62600,63200,63800,64300,64800,65300,65700,66100,66500,66800,67000,67300,67700,68100,68400,68700,68900,69000,69100,69100,69000,68900,68700,68500,68400,68400,68400,68400,68400,68300,68300,68300,68300,68300,68300,68400,68600,69000,69400,69800,70100,70400,70800,71100,71300,71500,71800,72100,72500,73000,73500,73900,74300,74600,74900,75000,75100,75200,75200,75400,75400,75200,75000,74900,74800,74500,74400,74400,74800,75500,76600,77700,79100,80600,82200,83900,85400,86800,88200,89700,91100,92400,93400,93900,94100,94200,94400,94900,96100,97800,99800,101800,103500,105000,106500,107800,108800,109300,109100,108400,107800,107700,108100,108800,109700,110500,111000,111500,112000,112600,113400,114400,115600,116500,116500,115800,114800,113800,112800,112200,112000,112300,112700,113100,113400,113300,113000,112500,112400,112500,112600,112600,112700,112900,113000,113300,113700,114100,114400,114600,115100,115700,116300,117200,118200,118900,119300,119800,119300,117900,117100,117300,117000,116100,115700,115600,115600,115700,116000,115200,114200,113800,113900,114300,114400,113900,113800,114000,114100,113600,113000,113200,113800,114100,114300,114400,114300,114400,114300,113600,113000,113300,113800,113700,114200,115200,115400,114300,113800,114100,114300,114200,114000,114100,114900,115100,114400,114100,114900,114400,113000,113100,113500,113300,113200,112200,110200,109600,109500,109200,108800,109500,111000,112100,112800,113600,113900,114500,115400,115700,116300,117800,118500,119400,121000,122400,124200,126400,127300,127500,127400,127300,127900,128300,129000,130200,131800,131900,129900,127400,126900,127000,128800,132400,135500,136200,136700,137200,137500,137300,138000,139900,142400,144300
89827,72946,Mountainburg,AR,Fort Smith,Crawford County,12465,26600,26600,26700,26800,26900,27000,27100,27300,27500,27700,28100,28400,28700,29200,29600,30100,30600,31100,31800,32400,33100,33900,34700,35500,36300,37100,37900,38800,39600,40300,41000,41800,42500,43300,44000,44700,45400,46000,46700,47300,47800,48300,48800,49300,49900,50400,51000,51500,51900,52400,52800,53300,53600,53800,54200,54500,54900,55200,55500,55800,56100,56400,56600,56800,56900,57000,57100,57200,57300,57400,57600,57800,58000,58200,58400,58500,58600,58700,58800,59000,59400,59700,59800,59900,60100,60300,60600,60900,61300,61700,62000,61900,61600,61300,61100,61000,61000,61100,61200,61400,61600,61900,62300,62700,63400,64200,64900,65300,65500,65700,66000,66500,67000,67600,68100,68600,69000,69400,69900,70600,71300,72100,72800,73400,74100,74800,75500,76200,77000,77600,78200,78700,79200,79700,79900,79900,79900,79800,79800,80100,80500,80800,81000,81200,81400,81900,82400,82600,82500,82300,82200,82000,81700,81400,81100,80900,80700,80700,80600,80500,80500,80700,80900,81100,81000,81100,81200,81200,81600,81800,81500,81200,81100,80900,80800,80700,80500,80000,79700,79600,78800,77700,77300,77600,77700,77600,77400,77100,77200,77900,78700,79500,80000,80100,80400,80700,80800,81100,81300,81100,81100,81000,80700,80700,81000,81400,81400,80700,80100,79800,79600,79600,79700,79700,79900,79800,79600,79500,79300,79500,80200,80500,80500,80700,80900,81000,80700,80000,79500,79400,79900,80800,81700,82800,83900,84700,85200,85300,85200,85200,85400,85500,85700,86000,85800,84800,84300,84100,83500,83000,83100,83600,84300,85200,85600,85500,85200,85100,84800,84400,84600,85300,86200,86900,87500,88300,88900,88800,88600,89000,90000,91500,92600
89792,72858,Pottsville,AR,Russellville,Pope County,12600,50700,51000,51300,51500,51700,52000,52100,52300,52600,52900,53200,53300,53500,53600,53700,53800,53800,53800,53800,53900,54000,54200,54300,54400,54600,54700,54800,54900,55000,55200,55300,55500,55700,56000,56300,56600,56900,57200,57500,57800,58000,58300,58600,58900,59400,59900,60300,60700,61200,61700,62100,62500,62900,63300,63700,64100,64700,65300,66000,66600,67200,67800,68300,68800,69100,69400,69700,70000,70300,70700,71100,71500,71800,72000,72100,72200,72200,72200,72200,72200,72300,72700,73300,73800,74400,74900,75500,76100,76600,77000,77500,77900,78200,78200,78000,77700,77300,77200,77400,77800,78500,79300,80200,81100,82200,83300,84300,85300,86100,86700,87400,88300,89500,91000,92500,93700,94400,94600,94800,95400,96600,98300,99800,100900,101500,101900,102300,102800,103400,104200,104900,105700,106400,107100,107900,108700,109400,109800,110000,110100,110000,110000,110200,110400,110200,109300,108100,107200,106800,106700,106600,106700,106800,107100,107500,107900,108200,108400,108500,108800,109100,109300,109300,109300,109300,109300,109400,109600,110200,110700,110300,109300,108600,108000,107300,106600,106300,105800,105000,103500,101900,100800,100700,100600,100600,100400,100400,100600,101300,101600,101400,100900,101000,101500,102100,102500,102400,102300,102200,102100,101500,101200,101600,102500,102500,102300,102300,102200,102000,102000,102400,102900,103100,103500,104100,104800,104900,105200,105500,106100,106300,106600,106800,106800,106900,106900,106800,106700,107200,107800,108200,108500,108900,109200,109300,109400,109300,108600,108000,108100,108400,108900,109400,109800,110200,111100,112000,112600,113100,113800,114300,114700,115500,115900,115700,115600,115800,115900,115800,115600,115800,117200,119600,121500,122200,122000,122200,123400,124400,124700,124900,125700,126600
89676,72641,Jasper,AR,Harrison,Newton County,12658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63600,62300,61500,61800,62400,62400,62100,62500,63900,64800,65300,65800,66100,67100,68700,69500,69600,69500,69600,69700,68900,68800,69600,70100,70200,70800,71300,72200,72900,73200,73400,74400,75500,75800,76100,76500,76500,76500,77900,79700,81000,82700,84900,86300,87300,89100,90500,91000,91700,93200,94000,94000,94500,95600,96900,98600,101800,102500,100800,101200,103600,102600,99500,97200,95500,94300,92700,89500,85600,83300,82300,81400,80900,81300,81000,79800,79500,78900,78400,78300,78200,78500,79300,79700,80200,80300,79500,79000,80200,81600,82500,83800,85500,87200,88700,90300,91000,93100,98300,103200,103900,103500,104000,104700,105200,106200
89219,71836,Foreman,AR,Texarkana,Little River County,12805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54500,54400,54400,54500,54800,55400,55600,55500,55400,55500,55300,55400,55300,55000,54800,55000,55100,54900,54800,55000,55200,55200,55300,55300,55100,54900,54800,54600,54700,54800,54900,55200,55400,55600,55900,56000,56200,56300,56200,56200,56000,55700,55600,55600,55800,56100,56300,56400,56800,57100,57100,57100,57000,56700,56800,56800,56700,56800,56900,57300,58000,58500,59100,59500,60300,61200,62200,62600,63300,64000,64300,64100,63900,63800,63400,62600,62300,62100,61400,60700,60400,60300,60200,60300,60100,59800,59400,58900,58800,59200,59900,61200,62700,64000,65700,68300,71000,73900,77600,81800,85000,86800,88500,89900,90000,89900
89597,72513,Ash Flat,AR,,Sharp County,12967,36000,36300,36700,37000,37200,37500,37900,38200,38500,38900,39200,39500,39800,40100,40500,40800,41100,41500,41900,42300,42900,43300,43800,44300,44800,45300,45700,46100,46400,46800,47200,47500,47800,48100,48300,48500,48700,48900,49100,49300,49400,49600,49700,49800,50100,50200,50400,50500,50600,50700,50800,50900,50900,51000,51100,51300,51500,51600,51800,52000,52200,52300,52500,52700,52800,53000,53100,53300,53500,53700,53800,54000,54100,54200,54300,54400,54400,54500,54600,54700,54800,54900,55000,55100,54900,54700,54600,54600,54700,54800,54900,55000,55200,55300,55500,55800,56200,56700,57400,58100,58900,59800,60700,61800,63100,64500,65900,67200,68300,69100,69700,70300,70900,71200,71100,70700,70100,69300,68600,68100,67900,67900,68100,68500,69200,70100,71100,72300,73400,74500,75600,76900,78300,79500,80200,80500,80400,80100,79900,79800,79800,79700,79500,79600,79800,80000,80300,80500,80600,80500,80600,80700,80700,80600,80400,80500,80700,80600,80200,79800,79400,78900,78300,77700,77100,76600,76400,76000,75300,74800,74800,74400,73600,73200,73400,73600,73800,74300,74600,73700,72500,71600,71000,70400,70500,70600,69800,69100,68900,68300,67400,66500,66000,65700,65900,66000,65700,65100,65000,64800,64400,64400,64900,65500,66100,66400,66000,65900,66300,66400,66400,66600,66600,66400,66200,66200,66500,67100,67500,67700,68100,69100,69900,70400,70800,71200,71500,72100,72600,72600,72700,73100,73200,73100,72700,72200,71400,70800,70900,71300,71200,70800,70400,70500,70600,70300,70000,70000,70200,70600,70700,70900,71500,71700,71500,71500,71500,71300,71100,71200,71700,72500,73000,73100,72600,72600,73100,73600,73900,74800,76300,78100,79400
89302,72016,Roland,AR,Little Rock-North Little Rock-Conway,Pulaski County,13041,38800,38800,38800,38900,39000,39000,39100,39300,39500,39800,40100,40400,40800,41200,41600,42100,42600,43100,43600,44100,44700,45400,46100,46800,47600,48400,49200,50000,50800,51700,52500,53300,54200,55100,56000,56900,57800,58700,59700,60500,61300,62100,62800,63400,64000,64700,65300,65900,66400,66900,67400,67800,68200,68600,69000,69500,69900,70500,71100,71800,72600,73400,74200,74900,75600,76400,77200,77800,78500,79200,79900,80600,81500,82300,82900,83500,84200,84800,85300,85800,86000,85900,85700,85400,85100,84800,84700,85000,85500,86100,86500,86900,87200,87600,88300,89200,90000,90900,91600,92400,92900,93400,93800,94500,95200,95800,96000,95900,95600,95300,95100,95100,95100,95200,95400,96000,96900,98000,99200,100500,101600,102400,102800,102900,103100,103500,104100,105000,106400,108100,109600,110800,111900,112900,113800,114500,115200,115700,115800,115400,114700,113500,111900,110500,109600,109700,110400,111200,111800,112300,112800,113100,113700,114300,114600,114900,115200,115500,115300,114700,114500,114700,114800,114900,115100,115300,115500,115300,115000,114500,113700,113200,113100,112800,112600,112500,112100,111700,111400,111300,110700,110100,109800,109600,108800,108100,108500,108500,106100,103100,101000,100000,99700,100000,101200,103300,104500,104600,103600,103000,104300,106800,109500,111900,113500,113700,113500,112800,112300,111200,110100,109900,110800,111900,112900,113400,113200,113100,113900,114700,114700,114900,114800,113800,112200,110800,109500,109000,110200,111600,111600,111100,111000,112400,115400,118700,120300,122100,124100,126100,127000,126800,126200,125600,125400,125600,126300,127300,128700,129100,129100,128900,128500,128300,128600,128500,128700,129100,129100,128800,129300,130400,131900,133500,134900,137100,139000,141500,145800,150400,153100,155600,157900
89388,72121,Pangburn,AR,Searcy,White County,13059,50900,51100,51300,51500,51700,51800,52100,52300,52600,52900,53300,53600,54000,54400,54900,55400,55900,56400,56900,57500,58100,58800,59500,60100,60800,61500,62300,63000,63700,64400,65000,65600,66200,66700,67200,67500,67800,68100,68300,68500,68600,68600,68500,68400,68300,68200,68100,67900,67800,67700,67600,67600,67500,67400,67400,67300,67400,67400,67500,67500,67600,67800,68000,68300,68500,68800,69100,69400,69700,70000,70400,70700,71100,71500,71900,72300,72800,73200,73600,74000,74500,74900,75300,75700,76100,76400,76700,77000,77200,77400,77400,77400,77300,77100,76900,76500,75700,74800,73900,73300,73100,73200,73500,73900,74300,74700,75300,76400,77900,79600,80800,81500,81600,81400,81100,80900,80800,80700,80600,80300,80000,79700,79300,79200,79300,79700,80200,80400,80300,80200,80000,80100,80400,80800,81200,81900,82700,83800,85000,86100,87300,88600,89800,91200,92400,92900,93000,92800,92300,92000,91800,91500,91000,90500,89800,89300,88700,87800,86800,86100,85700,86000,86700,87300,87400,87400,87800,86700,84300,83400,84800,86900,88600,88500,87700,87600,87700,87500,87200,87100,86700,85800,85000,85200,85700,85800,85900,85500,84500,84100,84800,85100,85200,86300,86600,86300,85700,83800,80800,79200,78900,78100,75200,73900,75100,76500,77300,78200,78800,80300,81500,81400,80700,79700,79500,80100,81900,83800,82700,78600,74600,73700,75000,75800,76400,78300,80600,82400,82700,81200,81800,84400,86400,86600,85900,85900,87700,89800,91600,92200,92300,92800,92900,91200,89900,89300,88500,88000,88100,88300,88200,88000,87600,86900,86400,86700,87900,89000,89600,90400,91000,91900,93000,93500,92900,92400,92400,93100,93900,95300,98100,100600,100900
89720,72722,Decatur,AR,Fayetteville-Springdale-Rogers,Benton County,13094,54900,55100,55300,55500,55700,56000,56200,56400,56600,56800,57100,57300,57500,57700,57800,58000,58000,58100,58200,58200,58200,58200,58200,58200,58100,58000,57900,57700,57600,57500,57500,57400,57400,57500,57600,57700,57900,58100,58400,58700,59000,59400,59800,60200,60600,61000,61400,61900,62300,62600,63000,63300,63600,64000,64300,64600,64700,64900,65000,65200,65300,65400,65300,65300,65300,65300,65300,65200,65100,65100,65200,65400,65500,65700,65800,66100,66500,66900,67200,68200,70000,71500,72200,72800,73400,74300,75500,76900,78400,79700,80700,81300,81500,81700,81900,82100,82100,81800,81300,80600,80100,79800,79900,80200,80400,80700,81400,82400,83900,85700,87600,89300,90700,91900,92700,93200,93400,93500,93800,94300,95000,95700,96200,96500,96500,96400,96300,96300,96100,96000,95700,95400,95000,94300,93700,93500,93700,94100,94500,95100,95700,96500,97400,98200,98900,99000,98300,96800,94500,91800,89300,86800,84000,81400,79000,76700,74400,72000,69500,67300,65500,63800,62600,61700,60900,60400,60400,59600,58300,57400,56600,55800,55500,55000,54000,54200,55800,56900,56400,56200,55900,55600,56800,58700,60700,63700,66700,67400,66300,65300,65000,65600,66800,68600,71000,72800,73000,71800,71300,71700,72500,73600,75000,76500,77500,77700,76900,75500,75300,76700,78100,78100,78700,80600,82300,83600,86400,88900,89000,89300,91500,93300,94500,96200,98300,98900,98500,97200,94900,92500,91200,90100,89300,88900,89400,90300,89600,87000,85100,83900,83700,85000,87100,90300,93100,92500,91500,93300,97300,101100,103800,106400,109400,111800,115100,117700,117300,117700,117700,114400,109800,110500,115500,122100,125600,127400,127600,127800,128100,130800,134700,138200,140200
89784,72847,London,AR,Russellville,Pope County,13098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101900,97000,93200,90100,87600,85800,85000,84800,85100,85900,87100,88600,90000,90800,91100,90800,90000,89100,88700,88900,89500,90300,91000,91600,92000,92000,91700,90800,89500,88200,87400,86900,86600,86500,86600,87100,87900,88400,88800,88800,88600,88400,88400,88300,88700,89600,90100,89900,89600,89200,88700,88100,88000,88500,88600,88000,87300,86700,86400,86100,86200,86400,86500,86500,86400,86100,85800,85600,85200,85000,85000,84900,84700,84900,85200,85200,85100,84800,84200,84100,84300,84200,84300,84800,84800,84400,83800,83700,83500,82900,82400,82200,82000,82000,82100,82400,83100,83800,84200,84300,84700,85100,85200,85300,85200,85100,85400,85800,85800,85400,85300,84800,84300,84100,83800,83000,82600,82900,83400,83800,84300,84500,85300,86200,86400,86600,86800,86500,86100,86000,86100,86800,87100,86800,86700,87200,87900,88500,90800,95800,100400,102300,102200,101600,101900,103100,103400,103500,103700,104500
89370,72102,McRae,AR,Searcy,White County,13265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78100,78000,77600,78000,79100,78500,76700,74400,73500,72800,71600,70100,69800,69800,69400,69200,68800,68300,68400,69100,70100,70700,71200,71600,72100,72600,72200,71300,70800,72000,74700,77600,78700,78300,77000,75600,74300,73600,73000,71700,70400,70500,70700,71000,72000,73500,73700,73200,72600,72400,72500,73400,75000,76600,76700,75100,74000,73300,72400,72200,73200,73700,73700,73600,73100,72400,72600,72900,72900,71900,70800,70300,71300,73600,76600,78900,79600,79700,79600,79500,80500,82500,84300,85100
